28031:46328,4359,33997,22279,50896,50374,9283,60785,7590,909
28032:
28037:15,1511,616,1403,3313,364,692,542,1578,32
28040:37683,1836
28058:302,616,29,17,84,1102,354,289,101,138
28075:302,58,29,861,84,1102,354,591,542,15
28086:2170,56251,51904,51773,4878,23117,60267,30239,2615,20624
28104:8520,30139,10406,135,40898,83191,39242,2226,18572,15604
28108:564,4513,9055,31483,23373,10647,441,4547,29262,2672
28110:79010,21342,19999,92822,66155,47253,36307,34420,6644,35923
28138:7235,168,984,661,1230,801,4877,463,2642,8733
28139:39042,10743,30727,80266,91775,68494,21139,15344,104290,12469
28152:6219,33620,32273,37647,3481,31760,20008,14505,91678,62544
28181:2110
28184:5812,17403,3484,6916,20279,2292,780,12227,81,140
28189:40526,50168,53346,19556
28194:110906,302,654,84,58,1102,354,28564,616,29
28204:
28216:8566,46328,4009,459,22279,14431,57637,42662,23190,1171
28218:4755,10041,1527,3107,2880,12990,6266,96681,1712,5624
28224:361,302,654,58,17,84,616,1476,354,1102
28229:34309,17426,1310,26376,5741,26046,14031,8389,6690,1787
28237:2406,6906,51980,42870,20416,16964,45123,7627,43400,8226
28242:44167,89709,89047,27016,6619,17224,157,49779,27070,36037
28246:10291,30139,103,15,542,1578,61,402,364,40898
28247:58498,25182,32571,22191,35559,1095,8588,5381,6108,2270
28279:654,29,88743,17,58,84,1102,616,6,354
28300:10397,79663,72976,6246,43851,35774,30003,19684,2278,9191
28306:91878,65579,41634,46579,31273,73762,108584,29962,75655,43714
28321:
28354:99039,6549,16372
28364:27070,3196,75657,61677,28244,11694,10541,33763,3370,197
28386:616,2928,1424,58,12456,11846,654,1196,542,483
28401:
28402:16258
28403:690,65328,11524,17229,3783,18447,9352,84707,83238,78068
28404:80369,102652,84295,10191,5702,5605,4055,32908,11803,50148
28414:
28484:
28485:57491,34642,7299,47193,34299,28707,12647,3854,68509,62642
28492:51479,19326,38790,23374,37059,95035,80103,75230,51089,22172
28493:17713,1650,687,4131,15289,3498,2379,81,1453,32166
28496:
28520:
28523:54767,28972,97202,94689,79258,51090,48750,29405,15644,15350
28525:302,654,84,58,1102,354,616,29,8,301
28527:18691,32829,85504,39094,35676,32240,3982,15560,1986,15177
28543:9373,43602,2160,8156,4423,2302,330,4542,5575,3323
28544:6745,67843,11713,27322,7024,53190,8216,42397,3653,3246
28553:23839,51943,76685,4802,56729,58649,16338,36335,1694,26053
28554:19466,27012,73003,21521
28558:
28560:2379,2967,17317,226,3423,81,1749,1884,6824,8283
28579:46100,22458,529,5663,16404,13091,3852,8808,35088,8996
28585:77334,25082,88104,26725,2445,67107,37015,7877,36778,33809
28606:17480,7770,10249,10601,15790,13988,429,25764,28052,8004
28612:
28620:54674,8206,1804,101,616,58,289,1511,2469,15
28663:155,2588,3101,13675,15748,23929,21051,2029,13760,7231
28681:302,654,84,58,1102,354,616,29,8,301
28683:15112,58201,36733,20029,47112,36528,27333,6989,69111,23527
28691:780,1344
28700:47376
28703:15770,49123,9842,1402,4148,1099,1164,718,327,262
28762:67372,42821,19701,12420,52141,42585,69190,16452,26249,21682
28773:564,650,302,15009,616,17,654,19530,58,42707
28793:
28801:418,302,654,84,58,1102,354,616,29,8
28827:8483,19337,12329,2100,10664,8597,26981,5301,5187,90199
28858:
28861:
28862:94192,44660,25978,25499,78608,50268,35939,31369,25504,24919
28873:63916,21693,86721,86204,73443,119220,8301,54721,38340,25519
28876:58179,69190,20765,55155,6375,15424,36268,20642,17656,14955
28885:
28892:
28893:57491,7299,47193,34299,28707,3854,6800,68509,62642,14265
28900:56527,32933,8016,18044,51044,8272,14155,1360,49123,8191
28908:14424,7211,13613,77590,6227,140,22382,118672,24255,8301
28940:
28946:10365,71315,40107,35154,30489,10248,4256,60127,54886,9490
28973:1196,616,430,650,542,3101,861,402,45,10181
28981:
28988:
28992:
28996:
29015:7796,60739,57670,27777,146,7377,4018,9349,18914,15809
29029:82969,4327,92739,79677,79465,39325,8114,13627,74307,73609
29032:187,302,654,84,58,1102,354,616,29,8
29033:
29038:58227,17510,53668,33833,26628,13411,2318,1592,2548,17
29045:302,58,29,17,616,84,1102,354,138,6
29046:
29056:7796,60739,57670,27777,2028,44797,11268,7377,45444,9349
29062:8,302,654,518,354,1762,58,616,29,301
29074:1196,616,430,650,542,3101,861,402,45,10181
29080:
29104:
29114:1109
29133:88850,25145,99835,68741,36835,31027,16498,103075,15076,5372
29135:1187,104310,885,891,16995,31315,1057,875,1389,2162
29138:
29141:1023,787
29169:
29208:
29214:
29239:7620,12266,931,947,6913,3463,2160,16776,4604,14809
29252:15180,42089,25940,51980,39464,35907,20416,41893,21572,1080
29326:
29338:302,654,84,27477,58,1102,354,616,29,8
29360:
29368:50218,47737,18005,88298,59343,3879,36928,24469,19496,65845
29387:
29395:
29417:
29423:
29424:650,58,616,654,302,76,542,17,15,709
29432:
29458:90428,14988,33910,54984,70796,43919,32441,721,24733,17585
29465:25003,48211,29391,6568,99586,91943,85488,84453,67572,60840
29468:
29491:79663,72976,6246,43851,35774,30003,19684,18885,85610,42838
29497:654,616,302,58292,29022,29,17,289,63020,101
29524:418,32678,8736,54062,41244,40552,616,1995,6075,10154
29525:
29548:15754,66665,32242,7096,5662,77310,485,7428,17717,32433
29549:1013,9417,7180,11255,8860,168,984,14662,1400,1740
29557:18879,1376,15111,65896,118900,786,11902,7140,81589,74824
29558:42989,1011,4625,8427,36783,23846,80778,38804,2392,21048
29561:1023,1551,30479,28800,84326,32,564,8,364,94080
29569:449,2181,501,1511,6,554,2469,3101,1403,859
29573:10039,3568,5097,890,4743,56166,18425,8897,53895,33321
29578:
29582:
29607:75803,866,32790,15169,254,354,17,1995,654,302
29608:71695,71092,68065,59548,55360,53432,97077,72105,62166,58275
29620:32199,58,15370,861,7222,31019,12440,3160,2542,28061
29668:
29700:
29701:
29708:87900,72982,35239,17777,114964,10049,44212,91284,24297,11648
29724:31445,118388,8084
29725:
29763:40892,20841,12738,47276,19412,79486,69780,2800,82219,62614
29777:8322,24933,9674,13077,30815,16965,51232,38522,6856,36432
29781:463
29786:55452,11165,44917,16742,19522,13635,33816,21366,646,6340
29825:
29837:
29853:880,98723,54181,15947,9655,7608,508
29864:361,302,654,84,4513,58,1102,354,616,29
29869:
29873:
29882:
29885:
29892:70031,6668,62259,40900,26656,36658,12720,61424,49849,17848
29898:4007,105901,78490,44835,11268,28248,3704,6328,30151,212
29914:
29921:302,654,84,58,1102,354,38417,616,29,8
29922:
29923:53989,15305,57256,25728,58,302,654,38875,616,11153
29930:
29943:15204,26531,56568,63473,50968,53369,46159,45974,104616,2509
29956:
29968:59964,8692,83825,19648,11543,83776,47480,37186,79660,4023
29972:25930,22695,80298,61202,117532,74861,12268,41761,42721,60448
29993:
30054:
30064:37572,32290,4507,44181,28402,1380,7737,9592,14700,7317
30071:698,4629,1924,7675,901,4171,67145,1621,624,999
30085:15521,33499,100468,9906,50153,31938,18851,5343,30301,19233
30088:48,1187,2162,875,39430,8131,6450,17,1195,20192
30094:182,1245,650,302,62,17,654,58,616,45
30100:26014,2427,69518,15231,46042,3448,65364,3944,2644,14750
30111:7620,2220,12266,56176,2058,931,53598,39726,32136,90570
30151:64973,39446,36743,32261,83884,96879,72627,68179,40483,216
30164:66125,22351
30189:
30212:67498
30219:9054,1397,50016,3033,4656,2510,6224,44227,70142,41417
30227:34700,12967,9748,6567,15510,7409,9916,9567,1262,1154
30247:379,42306,12812,9984,522,48356,43716,27879,24248,16056
30264:33999,15454,14086,33830,165,3162,999,19320,14701,9227
30282:361,42907,3448,14750,17,776,12253,5080,4203,354
30288:8396,76697,69605,64682,6201,53386,41996,36886,35870,34445
30290:
30304:15802,11584,22108,35690,26641,79575,95594,84669,78967,22450
30309:56380,32934,28466,97169,46110,37734,34202,28658,23239,16939
30312:17295,101,29284,25256,1415,21367,7376,29728,33364,58
30328:9069,82137,16611,34814,13108,24775,46776,48958,1533,75656
30335:
30354:6400,8803,29063,10810,11332,5314,6243,12233,2531,101
30375:518,654,861,302,17,354,29,1762,289,591
30392:8232,11118,92519,68295,4484,16435,20320,51027,2781,86706
30396:58,29,62605,43804,84,1102,354,6,591,542
30399:2778,86538,75415,40544,13087,2600,20587,95019,42073,15532
30401:5956,3265,9313,12236,18293,4508,1878,23682,7446,2631
30417:39246,103,32,542,61,787,9691,230,15,1511
30453:9215,616,26424,1196,490,50843,861,8156,37636,5542
30481:70,780,3423,5767,3137,731,140,2241,7211,262
30482:361,17,354,654,302,254,29,84,1102,58
30487:
30527:
30543:
30582:10291,92822,47253,36307,30139,72508,3125,564,40898,12071
30610:
30617:
30621:38234,25237,9142,7273,13585,46005,82875,79953,78293,70740
30622:93408,12597,1617,87205,65161,55235,52829,53415,12495,69996
30626:
30647:6906,51980,41636,29596,42870,21835,43400,20416,16964,28674
30670:101,302,654,84,58,1102,354,616,29,8
30694:741,5671,22420,29000,13581,68489,60197,4016,45609,4266
30698:
30701:4754,302,654,84,58,1102,354,616,29,8
30712:4880,698,1164,1730,2008,500,5363,361,546,76
30721:28020,1745,88959,53785,26483,75316,4322,16654,2289,14521
30738:1205,32290,97464,29458,25526,21832,42208,94634,28491,44666
30739:13088,30779,10504,4009,2801,1458,3755,6789,6165,8216
30764:64781,302,654,84,51615,58,1102,32252,354,616
30767:15131,25839,89789,84238,67323,53749,37237,22546,22128,114614
30825:302,58,29,17,616,84,1102,354,37387,26659
30840:60434,4268,1187,891,1125,6299,1360,1057,774,15
30854:
30874:116957,32871,48244,19411,4719,82205,4345,89455,71760,57346
30876:75852,22891,17708,23468,2070,11355,7333,3766,2893,37
30886:88114,50749,23823,23832,24467,30754,36159,34196,2291,2939
30887:5567,17
30901:97202,51090,29405,99088,63108,54329,46727,37064,21944,14438
30902:18114,6614,10987,40010,20911,4363,23598,32352,6462,63670
30906:
30921:85656,50463,24032,98736,68947,49652,39860,67350,46178,38713
30927:3564,20975,18180,5423,302,14809,654,4597,8547,6586
30934:302,58,29,17,616,84,1102,354,138,6
30937:5363,3144,2414,542,40,500
30958:
30982:69909,33504,107384,52930,35355,6156,986,61,70
30984:
30989:
30990:79968,118900,6849,5663,1462,5581,59051,1376,786,5268
31000:
31001:564,84,654,616,17,1102,58,302,354,301
31004:8322,24933,9674,13077,30815,16965,51232,38522,6856,36432
31005:654,302,58,726,1567,29,616,6,285,495
31010:
31016:9674,24933,8322,13077,30815,16965,51232,38522,6856,36432
31023:856,12937
31034:
31096:1878,9313,18293,4508,5956,12435,44423,23682,54477,11234
31105:984,5557,5480,8860,5488,135,12120,760,14226,8733
31113:
31118:
31130:1713,3171,82077,47359,379,76825,31553,30019,27179,18846
31151:25471,34443,18942,11931,58113,17790,95572,27564,24012,21725
31158:
31159:157,5111,27070,14900,3196,54010,15772,27094,5627,10541
31175:
31225:
31236:
31239:
31267:32320,26325,91943,85488,55051,35415,12183,53077,15148,3420
31273:10923
31274:
31275:654,29,58,84,1102,616,6,70,650,138
31288:
31293:1804,101,616,58,289,279,1511,788,2469,15
31321:37838,39089,68282,14237,13051,3977,347,76
31345:
31348:
31352:
31355:
31356:610,21372,51909,109405,50793,14155,91545,74112,19463,25829
31371:616,654,302,356,2185,58,6353,554,1001,861
31386:224,1245,3235,62,1772,650,45,58,17,654
31405:
31445:
31462:21409,30196,18213,8419,48210,31342,14444,28632,23595,22059
31475:302,654,84,58,1102,354,616,29,8,301
31497:97902,780,3423,5767,3137,731,140,2241,7211,262
31499:
31502:
31508:
31510:
31541:15754,5662,77310,66665,85640,15897,41480,14026,7003,14227
31545:31670,1121,68787,69282,106297,29764,18164,63166,6632,41065
31551:35589,31938,15521,19233,6511,21929,18851,8964,5343,3067
31563:52942,2226,34134,9984,84572,73767,70650,48356,47329,3390
31578:65428,75316,4322,20209,41994,2289,11369,8745,28020,8692
31585:18850
31597:47228,62870,16686
31639:5663,81,14013,41129,780,3144,1851,1276,13785,564
31644:44663,4498,32733,31813,24059,63133,35977,20785,17140,40552
31653:840,3196,27070,10541,33763,3370,5111,14793,7160,6754
31687:182,1245,650,302,62,17,654,58,616,45
31691:
31696:
31744:44155,16805,58,861,654,302,17,591,542,15
31751:
31789:
31791:
31806:56198,14092,65429,62769,33160,29030,59585,60833,48365,69816
31822:
31890:67614
31920:39829,90371,82036,7559,44791,39870,86612,88350,38732,28638
31926:73942,55357,38744,83581,111414,101515,6491,785,91518,6127
31933:2265,6387,22856,22614,31633,48061,26519,22507,27768,40263
31937:42470,1955,3304,1549,891,131,2200,1405,486,65
31947:
31955:
31958:
31985:
32010:20035,74686,69720,11980,8723,664,48894,54703,32348,37710
32032:409,62,861,616,1196,238,1245,3101,542,5604
32043:654,29,17,58,84,1102,616,6,354,650
32072:6614,6462,63670,57987,53597,3427,20104,18137,17068,18114
32076:
32104:
32105:302,654,84,182,58,1102,354,616,29,8
32110:564,650,302,616,17,654,58,736,138,190
32123:
32140:1360,807,12710,18704,8191,31550,1402,1099,32610,26687
32145:
32161:9984,52942,9223,2138,9417,15886,8860,6244,30946,15171
32165:56694,30056,34724,18781,379,15050,12592,15772,2548,1435
32180:66694,57282
32185:
32189:75095,1962,1370,2941,13917,68630,57228,30824,16187,101442
32191:13512,9926,873,1164,2121,1402,1360,518,22280,199
32205:1730,5097,3568,4743,890,18425,53895,70959,56946,42756
32215:91856,36328,8814,41679,1171,53358,4936,34667,3147,15596
32242:59979,3934,12606,84326,44051,404,18221,8673,6788,9172
32250:
32251:
32256:
32286:302,654,84,58,1102,354,616,29,8,301
32291:
32300:6235,364,542,2831,1549,15,61,1403,1196,3278
32329:59251,14363,57665,64601,26082,9662,12714,6788,17385,10020
32338:32010,40319,7000,28033,53784,30976,21577,16763,33785,9749
32355:
32356:686,785,32616,6127,111414,2292,73942,91518,21799,26885
32364:4802,22315,32747,2937,787,19405,14853,542,23403,2366
32379:25911,49245,55207,49162,28517,5287,155,9635,3101,76561
32409:736,616,76,542,4017,8,1196,518,101,32
32422:
32439:302,654,84,58,1102,616,29,8,94,3855
32451:654,302,15583,58,13346,4400,616,2618,29,2514
32477:30733,16965,8322,24933,9674,13077,30815,51232,38522,36432
32493:2655,10181,2181,690,965,1624,542,861,2831,238
32495:
32533:16340,6545
32546:
32565:1825
32571:5407,422,9904,2813,7587,27231,5731,86031,84295,60761
32580:
32583:
32584:
32624:
32625:780,22597,8511,3423,8667,29435,5767,7211,2616,3137
32628:
32641:9669,50359,3156,7201,5452,59257,33371,79474,76939,76407
32647:182,1245,45,616,3231,650,1196,861,2060,542
32656:30724,45938,23934,22901,25302,15193,38015,27709,33631,3958
32667:
32675:921,54178
32684:3160,7222,28061,65615,12440,2424,32199,10247,13458,31019
32701:
32707:
32715:23824,68455,25716,19433,23102,83706,34553,46994,97962,93632
32751:6840,37121,33518,5109,14661,65145,17396,736,34496,50560
32773:69736,37838,13051,18287,68282,56658,39682,39089,43598,23832
32776:74338,47411,90438,77811,28866,110214,1467,3514,12993,4589
32780:95594,84669,46704,21005,2680,79575,15287,11584,15802,1091
32817:
32819:
32822:
32823:
32843:12329,16568,16150,8483,29004,20626,62820,48510,31581,24234
32871:12858,73917,22585,95953,62291,51909,64761,3018,12100,76117
32879:30452,17519,12115,2593,848,1884,3704,6759,3789,1539
32893:21371,49564,26643,34397,46771,18895,3709,39242,15604,13194
32902:
32917:13368,13780,13975,10455,30839,6829,3543,26981,5263,37099
32919:38317,98031,49899,31180,25780,14140,72338,52783,30572,12261
32921:45975,13950,82341,67140,59274,113723,8960,44578,36848,19507
32936:
32953:
32955:49290,49084,76296,55602,34862,32383,24739,103008,19320,9849
32977:
32978:45444,64929,23270,17073,1436,24530,8525,1981,16894,6722
32982:
32984:27534,27315,18190,27281,2084,5699,16101,58458,165,3280
32986:
32994:
33005:76594,76357
33043:91253,72527,25336,654,29,17,58,84,1102,616
33045:302
33108:1528,168,1326,16188,984,35363,15171,3721,7521,2685
33135:
33136:46042,19522,8677,77460,2369,20121,26014,8992,302,37552
33149:48,899,6450,302,58,29,17,616,4420,84
33151:69909,33504,107384,52930,35355,6156,986,61,70
33181:102302,18855,226,15289,301,31090,1462,138,654,2204
33201:
33206:
33207:
33225:80012,26196,47138,75616,40216,10647,7630,33246,12139,41376
33232:11803,10935,5702,20114,324,273,383,3517,1832,2655
33258:
33261:
33268:
33316:302,654,84,58,1102,354,616,29,8,301
33346:2030,12975,37013,27239,55545,5651,94200,8814,65328,57270
33352:6450,48,1187,899,4420,74361,81160,104324,51661,9717
33355:16596
33364:1165,9572,12933,7779,1985,9172,27281,5119,3934,15651
33373:1606,12776,3448,4364,7333,14750,28212,776,12253,5080
33374:96177,54167
33406:7684,6447,2130,20127,14951,74966,9075,19885,30317,6122
33409:1201,39828,65522,41071,32709,20261,61524,17342,30694,22192
33421:3602,18919,54060,32009,9102,9094,8285,68124,48962,47961
33432:518,84,1102,5998,616,17,101,302,902,787
33443:6059,3731,2919,6496,236,4268,45,554,238,6
33453:
33454:11637,1608,13277,6435,36630,947,17
33491:57371,5383,47993,8814,37827,8774,108882,107987,92719,8899
33525:
33527:
33528:51952,58360,1693,3223,1804,1405,861,81,76,17
33539:2030,8400,80536,77445,67378,5136,22551,6923,179,146
33541:97169,28837,14662,2153,90901,56380,28466,23133,17634,16929
33547:
33554:
33557:71053,19350,68034,6468,32970,31072,14034,2290,16022,11585
33561:22018,103264
33582:2898
33590:36247,10323,224,182,2030,162,50619,36618,14705,58
33614:
33615:518,84,9093,20931,50946,14636,939,1102,5998,616
33616:41065,7372,8444,12266,18756,3509,157,1825,834,4967
33621:53672
33652:
33701:22506,3407
33702:39963,76384,16330,1604,13893,7941
33707:15612,2803,3756,780,36954,2659,8765,75230,67829,47531
33721:39941,31843,2492,94178,93148,8386,76635,42267,40168,28509
33722:6186
33737:224,1245,616,1196,490,861,5542,486,1424,58
33752:
33783:
33787:7211,16217,140,1804,2241,3423,3756,1888,6787,37636
33789:
33807:4792,2632,10152,1740,2402,22159,3709,7994,8430,37045
33808:95225,23635,2614,28387,27731,18230,2412,9062,38251,2161
33809:8769,97169,7933,3721,14085,25670,1535,30880,10239,7521
33837:
33841:
33844:8583,25778,90894,90173,51907,698,76670,72471,56568,46775
33859:
33866:
33868:
33869:
33874:751,11407,4269,10827,72105,7094,36973,38903,4449,10490
33884:44227,70031,6668,62259,40900,26656,56041,4889,60044,36658
33910:429
33921:
33988:
33998:73956,53377,60144,55580,14721,20035,62244,10382,19978,51363
34022:
34027:15207,36541,59746,65648,26360,225,14754,521,117,429
34041:82199,61303,50147,15830,9298,9060,78629,73010,63168,46829
34048:27819,84004,37389,68175,34675,33217,92702,51868,40639,105910
34054:
34068:875,48,1187,6945,899,891,14370,25921,1057,1389
34092:56697
34093:
34105:1754,77581,805,385
34106:76605,72271,43783,25114,32648,29453,9354,10404,8117,64
34119:
34124:47608,4611,7003,302,58,29,17,47435,59361,616
34148:7911,20258,54901,18779,99575,18730,736,616,542,4017
34172:78361,56244,47321,3911,20408,27858,16642,12128,5523,263
34174:42738,39992,72136,65707,16651,13387,104324,32969,27833,9080
34179:80861,285
34188:86531,80675,7501,42725,35646,24728,12400,21555,28994,55895
34227:
34292:1196,616,430,650,542,3101,861,402,45,10181
34293:
34304:4268,774,15,1180,61,32,353,1744,103,5117
34309:7941,13893,37503,5851,78787,39963,16330,52477,21112,98818
34318:
34335:
34341:5697,16309,103941,21541,588,40639,34675,33217,992,92702
34347:
34350:
34378:
34398:25306,34866,21132,90254,42438,26415,39436,23396,21376,14467
34403:16745,35426,18994,37164,19406,13695
34421:1512,302,654,84,58,1102,354,616,29,8
34433:9417,8860,6244,3601,11255,5480,2787,56025,1528,15623
34468:3516,88739,81,229,66851,731,2700,5767,4048,6395
34470:190,6477,654,15,1023,179,656,616,302,138
34492:564,650,302,616,17,654,58,1069,736,138
34498:88604,23843,4638,44558,117453,97502,8716,32242,10300,45459
34499:12617,805,5726,28166,22801,31619,4979,48992,39619,23098
34511:12617,17
34512:3126,135,18240,5557,1400,2642,3601,8860,5480,37042
34523:
34527:42354,3374,780,3423,1749,3498,5767,16404,3137,66851
34529:58,861,302,654,84,1102,354,591,542,15
34541:26571,11268,28248,22929,6328,7642,9413,11670,4156,931
34552:31496,924,43124,79251,2547,2123,3825,5794,12508,176
34553:3389,2789,12133,48,1187,3675,6732,891,1195,899
34579:
34594:
34603:1913,8818,56363,38333,20467,335,4738,48287,14588,74016
34628:
34632:19148,79030,2508,12435,1456,2514,3373,1103,5604,244
34681:51224,21624,42503,924,6191,2194,8781,2620,1007,7548
34697:40543
34698:16514,2268,60347,29097,28682,24738,24187,353,55817,75970
34702:2941,27281,42306,40759,40511,1370,40184,38418,16187,120945
34703:
34709:32042,2354,26437,63771,47433,21569,6117,27427,35660,48431
34710:26876,73164,79465,1318,92803,8525,83705,79707,65753,53311
34717:
34740:654,616,302,84,29,1102,289,354,101,8
34741:
34742:
34753:75114,41620,8557,6049,16332,7630,3739,13016,2715,441
34794:75115,61636,40853,4245,1305
34820:6491,785,6127,32616,18239,11671,17546,78050,21970,500
34833:87195,5724,46265,14591,116,68750,236,24890,1871,17
34837:
34839:49244,80641,52854,66125,22351,6097,9800,2153,336,2337
34868:
34885:11448,91284,1757,10133,11260,25785,18487,17406,11928,15478
34895:
34896:102308,24381,62976,9043,6368,43598,37462,10421,46827,10372
34901:55481,36501,11809,29419,26985,6344,9867,26966,4427,7851
34906:
34917:
34936:
34973:11315,15264,6468,14034,10330,23950,32089,27729,27275,20841
34974:654,29,616,17,84,1102,289,6,1511,101
34976:
34978:88144,47099,13418,4601,3753,3244,1358,3839,3112,1776
35005:28645,2543,1011,8427,20356,89566,72711,18361,27634,19152
35021:72982,36725,44212,61312,16347,4779,41911,15250,23403,24630
35026:
35086:
35087:654,616,302,29,17,289,954,101,162,861
35092:15184,36088,37265,34554,23467,85957,28308,16166,47693,3734
35127:
35150:15,616,2831,364,654,633,58,1511,61,518
35151:289,58,518,554,616,8,84,542,654,902
35166:37773,39668,29532,99712,69113,44004,30977,17865,10519,47327
35167:13894,9497,7833,73826,70369,65718,64212,61710,48480,28294
35176:13544,3423,3718,52495,81,8511,9352,83238,64519,64361
35211:
35212:85445,59900,37528,3520,70818,41687,24538,33990,4475,83136
35214:4979,33223,10543,22801,28166,39619,23098,15475,56217,89977
35229:
35231:4567,780,22597,80704,1749,7211,1888,5767,14059,3137
35241:10536,30778,31492,18783,14983,4696,14955,16036,3506,1760
35244:108487,20710,26380,1600,2162,899
35251:
35255:
35274:
35275:62536,4459,10041,1352,3172,2880,1527,3107,4825,189
35289:
35296:
35297:56113,11800,82549,64628,51035,12791,72766,17519,13504,12115
35311:
35332:616,766,861,483,542,1231,1511,1614,4904,364
35348:361,58,861,654,302,17,591,542,15,1196
35365:84,302,654,1102,58,354,616,902,101,29
35380:302,58,29,861,17,84,1102,354,591,542
35429:
35448:11556,18531,5955,14414,30348,19950,2031,2008,496,1190
35456:9069,82137,16611,34814,24775,46776,48958,1533,75656,73814
35495:101212,39940,33764,32605,28393,27149,25303,21930,2151,7186
35510:8321,11563,8211,3372,5522,45956,7793,28426,73231,38027
35518:780,1458,8655,12471,12790,2396,81,33816,2700,15139
35525:70,138,1462,1535,1884,124,1023,354,17,616
35558:25985,13077,51232,4409,8322,24933,6856,9674,38522,36432
35572:596,58,654,62,302,616,29,15,6,17
35574:58289,117771,4719
35576:
35582:40483,216,64973,32261,7649,3378,10178,46413,40356,186
35593:35554,8582,29745,6508,5389,11818,797,7841,2414,3323
35623:3389,875,6450,48,1187,899,4420,2789,14370,12133
35676:60044,50016,2510,1397,28530,24410,108999,8640,4889,9054
35688:654,302,58,726,1567,29,616,6,285,495
35690:
35691:
35730:
35746:
35757:37196,27152,86525,29273,58295,44094,30283,73609,22552,98031
35771:1679,18645,78240,1299,8,17
35788:
35806:101,554,58,654,518,2469,17,2424,2542,15370
35820:
35826:495,29,1476,1553,837,302,58,654,66,1324
35850:52,50896,52095,24447,40061,94966,75218,62197,23867,2781
35859:
35893:
35900:944,43040,48891,25844,15446,5607,8150,1511,430,7800
35901:
35932:23626,6888,39390,32740,27706,37268,29726,25855,36526,12062
35941:302,654,84,58,1102,226,354,616,29,8
35969:29475,26643,42707,12240,21487,14078,9627,68604,11827,24369
35970:24880
35982:91975,35493,61289,55279,1296,12589,1749,20808,2379,23787
35989:
35990:48724,25365
35999:25481,20313,18195,37575,29877,19889,40840,98776,96472,90042
36064:
36123:11310,31378,48933,15639,31246,25337,5353,18966,59662,54497
36135:94143,80253,24486,72401,26799,30706,46415,42003,31072,12279
36176:
36179:36024,30862,26250,58554,56429,52269,39420,24392,50084,95913
36185:23950,104350,10330,83266,71053,39436,24896,14467,68034,29079
36193:
36196:61716,1211,14206,18384,6450,270,875,2162,119,947
36210:
36216:44922,2579,9102,33890,18200,7132,80468,60438,55065,48761
36221:
36225:
36242:
36258:49393,16150,80125,2100,5301,26985,19337,12329,8483,219
36261:
36268:26628,53668,33833,13411,1592,2548,17
36313:162,616,58,9538,6541,5602,654,861,1196,4181
36315:59623,8001,23599,91049,88293,40636,21879,11229,10273,40597
36319:18201,16465,5083,21246,29262,47652,12139,4989,441,10647
36330:30474,15571,77964,51091,15193,10601,15454,23934,13447,41141
36342:27883,17087,69114,31887,10680,8166,3802,16695,15279,4275
36355:1919,18476,105524,9341,27027,5215,7680
36358:88737,98662,94211,6851,26345,349,12332,29357,2423,10067
36375:
36385:
36393:
36418:
36419:780,3423,5767,3137,731,140,2241,7211,262,1749
36420:20409,7788,67547,51364,36995,14129,1349,60938,59684,37343
36468:302,654,58,17,84,616,354,1102,6,162
36470:2265,6387,22856,22614,31633,48061,26519,22507,27768,40263
36471:10617,3902,20163,8798,84707,83776,67855,47480,21318,94176
36488:
36499:1913,6387,22614,22856,22507,7931,31633,26519,40263,5443
36508:55101,86787,57375,47069,35178,31395,18167,118900,118672,9808
36561:
36563:35966,4770,32148,10417,23294,22365,50323,16271,18751,44
36564:65505,57656,20396,77296,3756,30095,986,1498,3125,2379
36585:6097,9800,2153,336,2337,5890,14113,1112,297,1326
36595:58,861,654,302,17,591,542,15,1196,518
36607:49230
36620:90986,53937,49778,10041,21771,8848,45724,18041,1352,3172
36642:
36656:
36689:
36696:16965,669
36708:70506,11092,19132,1280,68048,40594,38640,28190,19890,11078
36723:105630,89362,8611,59582
36727:
36730:13832,16729,696,7010,861,225,2655,9507,1196,5820
36790:
36797:1965,1287,19033,6793,1521,17979,65754,1508,967,511
36902:67764,7320,44857,36478,19611,23279,76077,44064,28166,27880
36948:20884,12886,95953,62291,51909,34239,29568,17601,136,72508
36960:542,616,61,1511,322,32,245,58,654,633
36961:
36966:
36979:
37050:
37053:669
37054:
37058:866,5767,4889,1397,70,9054,603,2510,564,8455
37078:14557,613,102254,30764,54216,11430,12116,3939,7211,6202
37088:3374,46381,1749,3498,16404,66851,1747,75283,16286,81
37143:
37160:6434,27344,5624,27138,12990,16174,3107,10041,10939,20806
37165:9077,518,9668,84,1762,1102,6157,616,17,101
37175:58,654,616,302,1140,29,892,861,322,4181
37177:11576
37178:24948
37212:13893,78787,39963,1604,52477,8961,79127,72762,64389,31328
37222:510,72785,44790,48055,7311,50594,27642,16092,12150,14108
37240:
37255:
37266:
37272:
37291:157,27070,3196,197,5111,13995,10541,7160,14793,2548
37308:
37313:
37342:616,654,58,1511,4904,542,1403,302,861,6
37358:83182,53702,49711,23111,20052,9694,43617,38213,31307,2796
37380:47228
37389:7235,168,984,661,1230,801,4877,463,2642,8733
37398:
37399:49349,36338,42495,5822,41982,35697,1460,83136,14113,29475
37404:866,13523,5869,5702,1274,254,354,17,5930,1995
37443:14444,7006,1589,3864,11535,7843,1542,3915,26504,12522
37446:63048
37480:9794,74686,30357,54703,22890,56965,10493,2869,1803
37501:
